location,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated
Brazil,2021-06-03,16803472.0,83391.0,469388.0,1682.0,,,,,70330300.0,47636424.0,22693876.0
Brazil,2021-06-04,16841408.0,37936.0,470842.0,1454.0,,,,,70743531.0,48007886.0,22735645.0
Brazil,2021-06-05,16907425.0,66017.0,472531.0,1689.0,,,,,71429257.0,48576572.0,22852685.0
Brazil,2021-06-06,16947062.0,39637.0,473404.0,873.0,,,,,71691137.0,48802098.0,22889039.0
Brazil,2021-06-07,16984218.0,37156.0,474414.0,1010.0,,,,,,,
Brazil,2021-06-08,17037129.0,52911.0,476792.0,2378.0,,,,,,,
Brazil,2021-06-09,17122877.0,85748.0,479515.0,2723.0,,,,,74812794.0,51465240.0,23347554.0
Brazil,2021-06-10,17210969.0,88092.0,482019.0,2504.0,,,,,75890097.0,52429219.0,23460878.0
Brazil,2021-06-11,17296118.0,85149.0,484235.0,2216.0,,,,,76758587.0,53224020.0,23534567.0
Brazil,2021-06-12,17374818.0,78700.0,486272.0,2037.0,,,,,,,
Brazil,2021-06-13,17412766.0,37948.0,487401.0,1129.0,,,,,78133938.0,54489914.0,23644024.0
Brazil,2021-06-14,17452612.0,39846.0,488228.0,827.0,,,,,78906225.0,55226467.0,23679758.0
Brazil,2021-06-15,17533221.0,80609.0,490696.0,2468.0,,,,,80268207.0,56479200.0,23789007.0
Brazil,2021-06-16,17628588.0,95367.0,493693.0,2997.0,,,,,81540602.0,57676179.0,23864423.0
Brazil,2021-06-17,17702630.0,74042.0,496004.0,2311.0,,,,,84102155.0,60066656.0,24035499.0
Brazil,2021-06-18,17801462.0,98832.0,498499.0,2495.0,,,,,85390996.0,61270446.0,24120550.0
Brazil,2021-06-19,17883750.0,82288.0,500800.0,2301.0,,,,,86475842.0,62276105.0,24199737.0
Brazil,2021-06-20,17927928.0,44178.0,501825.0,1025.0,,,,,86960570.0,62741992.0,24218578.0
Brazil,2021-06-21,17966831.0,38903.0,502586.0,761.0,,,,,88353063.0,64034871.0,24318192.0
Brazil,2021-06-22,18054653.0,87822.0,504717.0,2131.0,,,,,90077011.0,,
Brazil,2021-06-23,18169881.0,115228.0,507109.0,2392.0,,,,,91593968.0,67005097.0,24588871.0
Brazil,2021-06-24,18243483.0,73602.0,509141.0,2032.0,,,,,92917274.0,68185022.0,24732252.0
Brazil,2021-06-25,18322760.0,79277.0,511142.0,2001.0,,,,,,,
Brazil,2021-06-26,18386894.0,64134.0,512735.0,1593.0,,,,,,,
Brazil,2021-06-27,18420598.0,33704.0,513474.0,739.0,,,,,96804664.0,71206835.0,25597829.0
Brazil,2021-06-28,18448402.0,27804.0,514092.0,618.0,,,,,96913929.0,71291563.0,25622366.0
Brazil,2021-06-29,18513305.0,64903.0,515985.0,1893.0,,,,,98827485.0,72722360.0,26105125.0
Brazil,2021-06-30,18557141.0,43836.0,518066.0,2081.0,,,,,,,
Brazil,2021-07-01,18622304.0,65163.0,520095.0,2029.0,,,,,102780096.0,75783345.0,26996751.0
Brazil,2021-07-02,18687469.0,65165.0,521952.0,1857.0,,,,,,,
Brazil,2021-07-03,18742025.0,54556.0,523587.0,1635.0,,,,,,,
Brazil,2021-07-04,18769808.0,27783.0,524417.0,830.0,,,,,105301611.0,77653882.0,27647729.0
Brazil,2021-07-05,18792511.0,22703.0,525112.0,695.0,,,,,106909223.0,78950076.0,27959147.0
Brazil,2021-07-06,18855015.0,62504.0,526892.0,1780.0,,,,,107628177.0,79467536.0,28160641.0
Brazil,2021-07-07,18909037.0,54022.0,528540.0,1648.0,,,,,110101829.0,81134483.0,28967346.0
Brazil,2021-07-08,18962762.0,53725.0,530179.0,1639.0,,,,,111477691.0,83713097.0,29493829.0
Brazil,2021-07-09,19020499.0,57737.0,531688.0,1509.0,,,,,112774302.0,85201397.0,29901792.0
Brazil,2021-07-10,19069003.0,48504.0,532893.0,1205.0,,,,,,,
Brazil,2021-07-11,19089940.0,20937.0,533488.0,595.0,,,,,114456183.0,86797811.0,30551564.0
Brazil,2021-07-12,19106971.0,17031.0,534233.0,745.0,,,,,115832172.0,87883245.0,31074583.0
Brazil,2021-07-13,19151993.0,45022.0,535838.0,1605.0,,,,,117005229.0,88805948.0,31489872.0
Brazil,2021-07-14,19209729.0,57736.0,537394.0,1556.0,,,,,118886610.0,90161336.0,32303899.0
Brazil,2021-07-15,19262518.0,52789.0,538942.0,1548.0,,,,,120873006.0,91336865.0,33296719.0
Brazil,2021-07-16,19308109.0,45591.0,540398.0,1456.0,,,,,121802482.0,92180046.0,33467639.0
Brazil,2021-07-17,19342448.0,34339.0,541266.0,868.0,,,,,123793735.0,93842534.0,33854929.0
Brazil,2021-07-18,19376574.0,34126.0,542214.0,948.0,,,,,124113911.0,94082186.0,33990366.0
Brazil,2021-07-19,19391845.0,15271.0,542756.0,542.0,,,,,124906515.0,94429515.0,34514945.0
Brazil,2021-07-20,19419437.0,27592.0,544180.0,1424.0,,,,,126643283.0,95589624.0,35160343.0
Brazil,2021-07-21,19473954.0,54517.0,545604.0,1424.0,,,,,128405129.0,96240322.0,35846608.0
Brazil,2021-07-22,19523711.0,49757.0,547016.0,1412.0,,,,,130432227.0,97420756.0,36765097.0
Brazil,2021-07-23,19632443.0,108732.0,548340.0,1324.0,,,,,131522663.0,98268594.0,37036459.0
Brazil,2021-07-24,19670534.0,38091.0,549448.0,1108.0,,,,,131845297.0,98514854.0,37145993.0
Brazil,2021-07-25,19688663.0,18129.0,549924.0,476.0,,,,,131967387.0,98616846.0,37179203.0
Brazil,2021-07-26,19707662.0,18999.0,550502.0,578.0,,,,,134539613.0,100371110.0,38035356.0
Brazil,2021-07-27,19749073.0,41411.0,551835.0,1333.0,,,,,136509687.0,101534282.0,38880731.0
Brazil,2021-07-28,19797086.0,48013.0,553179.0,1344.0,,,,,137880754.0,102294772.0,39524828.0
Brazil,2021-07-29,19839369.0,42283.0,554497.0,1318.0,,,,,140028826.0,103500926.0,40546320.0
Brazil,2021-07-30,19880273.0,40904.0,555460.0,963.0,,,,,140169214.0,103597287.0,40602854.0
Brazil,2021-07-31,19917855.0,37582.0,556370.0,910.0,,,,,142488679.0,105057816.0,41489804.0
Brazil,2021-08-01,19938358.0,20503.0,556834.0,464.0,,,,,,,
Brazil,2021-08-02,19953501.0,15143.0,557223.0,389.0,,,,,142559470.0,105105405.0,41515443.0
Brazil,2021-08-03,19985817.0,32316.0,558432.0,1209.0,,,,,145558264.0,106917279.0,42756263.0
Brazil,2021-08-04,20026533.0,40716.0,559607.0,1175.0,,,,,147214665.0,107980946.0,43375897.0
Brazil,2021-08-05,20066587.0,40054.0,560706.0,1099.0,,,,,,,
Brazil,2021-08-06,20108746.0,42159.0,561762.0,1056.0,,,,,149469803.0,,
Brazil,2021-08-07,20151779.0,43033.0,562752.0,990.0,,,,,151711314.0,108567088.0,45188539.0
Brazil,2021-08-08,20165672.0,13893.0,563151.0,399.0,,,,,152989038.0,111583449.0,45612438.0
Brazil,2021-08-09,20177757.0,12085.0,563562.0,411.0,,,,,,,
Brazil,2021-08-10,20212642.0,34885.0,564773.0,1211.0,,,,,155432167.0,113049759.0,46582569.0
Brazil,2021-08-11,20245085.0,32443.0,565748.0,975.0,,,,,157673092.0,114496161.0,47397442.0
Brazil,2021-08-12,20285067.0,39982.0,566896.0,1148.0,,,,,,,
Brazil,2021-08-13,20319000.0,33933.0,567862.0,966.0,,,,,,,
Brazil,2021-08-14,20350142.0,31142.0,568788.0,926.0,,,,,163452602.0,116123404.0,49297923.0
Brazil,2021-08-15,20364099.0,13957.0,569058.0,270.0,,,,,164638573.0,119793423.0,49629214.0
Brazil,2021-08-16,20378570.0,14471.0,569492.0,434.0,,,,,168157560.0,121838235.0,51152090.0
Chile,2020-02-23,2.0,2.0,,,,,,,,,
Chile,2020-02-24,2.0,0.0,,,,,,,,,
Chile,2020-02-25,2.0,0.0,,,,,,,,,
Chile,2020-02-26,2.0,0.0,,,,,,,,,
Chile,2020-02-27,2.0,0.0,,,,,,,,,
Chile,2020-02-28,2.0,0.0,,,,,,,,,
Chile,2020-02-29,2.0,0.0,,,,,,,,,
Chile,2020-03-01,9.0,7.0,,,,,,,,,
Chile,2020-03-02,9.0,0.0,,,,,,,,,
Chile,2020-03-03,10.0,1.0,,,,,,,,,
Chile,2020-03-04,10.0,0.0,,,,,,,,,
Chile,2020-03-05,13.0,3.0,,,,,,,,,
Chile,2020-03-06,13.0,0.0,,,,,,,,,
Chile,2020-03-07,13.0,0.0,,,,,,,,,
Chile,2020-03-08,20.0,7.0,,,,,,,,,
Chile,2020-03-09,20.0,0.0,,,,,,,,,
Chile,2020-03-10,25.0,5.0,,,,,,,,,
Chile,2020-03-11,35.0,10.0,,,,,,,,,
Chile,2020-03-12,35.0,0.0,,,,,,,,,
Chile,2020-03-13,55.0,20.0,,,,,,,,,
Chile,2020-03-14,88.0,33.0,,,,,,,,,
Chile,2020-03-15,101.0,13.0,,,,,,,,,
Chile,2020-03-16,182.0,81.0,,,,,,,,,
Chile,2020-03-17,228.0,46.0,,,,,,,,,
Chile,2020-03-18,265.0,37.0,,,,,,,,,
Chile,2020-03-19,265.0,0.0,,,,,,,,,
Chile,2020-03-20,461.0,196.0,,,,,,,,,
Chile,2020-03-21,592.0,131.0,,,,,,,,,
Chile,2020-03-22,687.0,95.0,1.0,1.0,,,,,,,
Chile,2020-03-23,801.0,114.0,2.0,1.0,,,,,,,
Chile,2020-03-24,977.0,176.0,2.0,0.0,,,,,,,
Chile,2020-03-25,1197.0,220.0,3.0,1.0,3290.0,3290.0,,,,,
Chile,2020-03-26,1361.0,164.0,4.0,1.0,4886.0,8176.0,,,,,
Chile,2020-03-27,1665.0,304.0,5.0,1.0,7387.0,15563.0,,,,,
Chile,2020-03-28,2015.0,350.0,6.0,1.0,3534.0,19097.0,,,,,
Chile,2020-03-29,2245.0,230.0,7.0,1.0,1777.0,20874.0,,,,,
Chile,2020-03-30,2555.0,310.0,8.0,1.0,3680.0,24554.0,,,,,
Chile,2020-03-31,2844.0,289.0,12.0,4.0,3046.0,27600.0,,,,,
Chile,2020-04-01,3137.0,293.0,16.0,4.0,2898.0,30498.0,0.071,14.0,,,
Chile,2020-04-02,3510.0,373.0,18.0,2.0,2685.0,33183.0,0.086,11.6,,,
Chile,2020-04-03,3843.0,333.0,22.0,4.0,3405.0,36588.0,0.104,9.7,,,
Chile,2020-04-04,4355.0,512.0,27.0,5.0,4483.0,41071.0,0.106,9.4,,,
Chile,2020-04-05,4665.0,310.0,34.0,7.0,3343.0,44414.0,0.103,9.7,,,
Chile,2020-04-06,5009.0,344.0,37.0,3.0,2908.0,47322.0,0.108,9.3,,,
Chile,2020-04-07,5310.0,301.0,43.0,6.0,2258.0,49580.0,0.112,8.9,,,
Chile,2020-04-08,5740.0,430.0,48.0,5.0,3269.0,52849.0,0.116,8.6,,,
Chile,2020-04-09,6166.0,426.0,57.0,9.0,7962.0,60811.0,0.096,10.4,,,
Chile,2020-04-10,6695.0,529.0,65.0,8.0,4444.0,65255.0,0.099,10.1,,,
Chile,2020-04-11,7366.0,671.0,73.0,8.0,3577.0,68832.0,0.108,9.2,,,
Chile,2020-04-12,7652.0,286.0,80.0,7.0,5897.0,74729.0,0.099,10.1,,,
Chile,2020-04-13,7964.0,312.0,82.0,2.0,2764.0,77493.0,0.098,10.2,,,
Chile,2020-04-14,8356.0,392.0,92.0,10.0,2759.0,80252.0,0.099,10.1,,,
Chile,2020-04-15,8712.0,356.0,94.0,2.0,4079.0,84331.0,0.094,10.6,,,
Chile,2020-04-16,9246.0,534.0,105.0,11.0,6551.0,90882.0,0.102,9.8,,,
Chile,2020-04-17,9691.0,445.0,116.0,11.0,5449.0,96331.0,0.096,10.4,,,
Chile,2020-04-18,10598.0,907.0,126.0,10.0,5018.0,101349.0,0.099,10.1,,,
Chile,2020-04-19,10956.0,358.0,133.0,7.0,4758.0,106107.0,0.105,9.5,,,
Chile,2020-04-20,11375.0,419.0,139.0,6.0,5178.0,111285.0,0.101,9.9,,,
Chile,2020-04-21,11700.0,325.0,147.0,8.0,3530.0,114815.0,0.097,10.3,,,
Chile,2020-04-22,12164.0,464.0,160.0,13.0,6365.0,121180.0,0.094,10.7,,,
Chile,2020-04-23,12680.0,516.0,168.0,8.0,6425.0,127605.0,0.094,10.7,,,
Chile,2020-04-24,13174.0,494.0,174.0,6.0,7120.0,134725.0,0.091,11.0,,,
Chile,2020-04-25,14537.0,1363.0,181.0,7.0,6945.0,141670.0,0.098,10.2,,,
Chile,2020-04-26,15010.0,473.0,189.0,8.0,6763.0,148433.0,0.096,10.4,,,
Chile,2020-04-27,15492.0,482.0,198.0,9.0,5260.0,153693.0,0.097,10.3,,,
Chile,2020-04-28,16044.0,552.0,207.0,9.0,4930.0,158623.0,0.099,10.1,,,
Chile,2020-04-29,16564.0,520.0,216.0,9.0,6454.0,165077.0,0.1,10.0,,,
Chile,2020-04-30,17702.0,1138.0,227.0,11.0,7898.0,172975.0,0.111,9.0,,,
Chile,2020-05-01,18687.0,985.0,234.0,7.0,8916.0,181891.0,0.117,8.6,,,
Chile,2020-05-02,21213.0,2526.0,247.0,13.0,9967.0,191858.0,0.133,7.5,,,
Chile,2020-05-03,22441.0,1228.0,260.0,13.0,6818.0,198676.0,0.148,6.8,,,
Chile,2020-05-04,23421.0,980.0,270.0,10.0,7913.0,206589.0,0.15,6.7,,,
Chile,2020-05-05,24794.0,1373.0,275.0,5.0,7964.0,214553.0,0.156,6.4,,,
Chile,2020-05-06,25826.0,1032.0,281.0,6.0,10013.0,224566.0,0.156,6.4,,,
Chile,2020-05-07,27359.0,1533.0,285.0,4.0,12118.0,236684.0,0.152,6.6,,,
Chile,2020-05-08,28750.0,1391.0,294.0,9.0,11735.0,248419.0,0.151,6.6,,,
Chile,2020-05-09,32208.0,3458.0,304.0,10.0,11943.0,260362.0,0.161,6.2,,,
Chile,2020-05-10,33855.0,1647.0,312.0,8.0,12780.0,273142.0,0.153,6.5,,,
Chile,2020-05-11,35052.0,1197.0,323.0,11.0,13373.0,286515.0,0.146,6.9,,,
Chile,2020-05-12,36710.0,1658.0,335.0,12.0,9283.0,295798.0,0.147,6.8,,,
Chile,2020-05-13,39370.0,2660.0,346.0,11.0,10410.0,306208.0,0.166,6.0,,,
Chile,2020-05-14,42029.0,2659.0,368.0,22.0,11502.0,317710.0,0.181,5.5,,,
Chile,2020-05-15,44531.0,2502.0,394.0,26.0,16095.0,333805.0,0.185,5.4,,,
Chile,2020-05-16,50016.0,5485.0,421.0,27.0,8813.0,342618.0,0.216,4.6,,,
Chile,2020-05-17,52369.0,2353.0,450.0,29.0,13171.0,355789.0,0.224,4.5,,,
Chile,2020-05-18,54647.0,2278.0,478.0,28.0,17515.0,373304.0,0.226,4.4,,,
Chile,2020-05-19,58167.0,3520.0,509.0,31.0,16189.0,389493.0,0.229,4.4,,,
Chile,2020-05-20,62205.0,4038.0,544.0,35.0,12469.0,401962.0,0.238,4.2,,,
Chile,2020-05-21,66169.0,3964.0,589.0,45.0,16334.0,418296.0,0.24,4.2,,,
Chile,2020-05-22,70445.0,4276.0,630.0,41.0,16090.0,434386.0,0.258,3.9,,,
Chile,2020-05-23,80287.0,9842.0,673.0,43.0,15239.0,449625.0,0.283,3.5,,,
Chile,2020-05-24,83996.0,3709.0,718.0,45.0,14426.0,464051.0,0.292,3.4,,,
Chile,2020-05-25,88891.0,4895.0,761.0,43.0,16283.0,480334.0,0.32,3.1,,,
Chile,2020-05-26,92855.0,3964.0,806.0,45.0,13084.0,493418.0,0.334,3.0,,,
Chile,2020-05-27,97183.0,4328.0,841.0,35.0,13398.0,506816.0,0.334,3.0,,,
Chile,2020-05-28,101837.0,4654.0,890.0,49.0,15650.0,522466.0,0.342,2.9,,,
Chile,2020-05-29,105532.0,3695.0,944.0,54.0,16333.0,538799.0,0.336,3.0,,,
Chile,2020-05-30,118720.0,13188.0,997.0,53.0,16814.0,555613.0,0.363,2.8,,,
Chile,2020-05-31,123550.0,4830.0,1054.0,57.0,19120.0,574733.0,0.357,2.8,,,
Chile,2020-06-01,129020.0,5470.0,1113.0,59.0,16890.0,591623.0,0.361,2.8,,,
Chile,2020-06-02,132548.0,3528.0,1188.0,75.0,13442.0,605065.0,0.356,2.8,,,
Chile,2020-06-03,137490.0,4942.0,1275.0,87.0,15546.0,620611.0,0.354,2.8,,,
Chile,2020-06-04,142154.0,4664.0,1356.0,81.0,18140.0,638751.0,0.347,2.9,,,
Chile,2020-06-05,146361.0,4207.0,1448.0,92.0,21780.0,660531.0,0.335,3.0,,,
Chile,2020-06-06,160351.0,13990.0,1541.0,93.0,18954.0,679485.0,0.336,3.0,,,
Chile,2020-06-07,166756.0,6405.0,1637.0,96.0,21265.0,700750.0,0.343,2.9,,,
Chile,2020-06-08,171452.0,4696.0,2264.0,627.0,20040.0,720790.0,0.329,3.0,,,
Chile,2020-06-09,175365.0,3913.0,2283.0,19.0,17777.0,738567.0,0.321,3.1,,,
Chile,2020-06-10,181062.0,5697.0,2475.0,192.0,14477.0,753044.0,0.329,3.0,,,
Chile,2020-06-11,186698.0,5636.0,2648.0,173.0,19976.0,773020.0,0.332,3.0,,,
Chile,2020-06-12,193452.0,6754.0,2870.0,222.0,18733.0,791753.0,0.359,2.8,,,
Chile,2020-06-13,201634.0,8182.0,3101.0,231.0,20223.0,811976.0,0.312,3.2,,,
Chile,2020-06-14,208572.0,6938.0,3323.0,222.0,20151.0,832127.0,0.318,3.1,,,
Chile,2020-06-15,213715.0,5143.0,3362.0,39.0,18808.0,850935.0,0.325,3.1,,,
Chile,2020-06-16,218728.0,5013.0,3383.0,21.0,14575.0,865510.0,0.342,2.9,,,
Chile,2020-06-17,220628.0,1900.0,3615.0,232.0,12636.0,878146.0,0.316,3.2,,,
Chile,2020-06-18,225103.0,4475.0,3841.0,226.0,16997.0,895143.0,0.314,3.2,,,
Chile,2020-06-19,231393.0,6290.0,4093.0,252.0,20347.0,915490.0,0.307,3.3,,,
Chile,2020-06-20,236748.0,5355.0,4295.0,202.0,20080.0,935570.0,0.284,3.5,,,
Chile,2020-06-21,242355.0,5607.0,4479.0,184.0,20115.0,955685.0,0.273,3.7,,,
Chile,2020-06-22,246963.0,4608.0,4502.0,23.0,18645.0,974330.0,0.269,3.7,,,
Chile,2020-06-23,250767.0,3804.0,4505.0,3.0,12707.0,987037.0,0.264,3.8,,,
Chile,2020-06-24,254416.0,3649.0,4731.0,226.0,12575.0,999612.0,0.278,3.6,,,
Chile,2020-06-25,259064.0,4648.0,4903.0,172.0,17446.0,1017058.0,0.279,3.6,,,
Chile,2020-06-26,263360.0,4296.0,5068.0,165.0,18249.0,1035307.0,0.267,3.7,,,
Chile,2020-06-27,267766.0,4406.0,5347.0,279.0,17944.0,1053251.0,0.264,3.8,,,
Chile,2020-06-28,271982.0,4216.0,5509.0,162.0,18370.0,1071621.0,0.256,3.9,,,
Chile,2020-06-29,275999.0,4017.0,5575.0,66.0,16799.0,1088420.0,0.254,3.9,,,
Chile,2020-06-30,279393.0,3394.0,5688.0,113.0,13349.0,1101769.0,0.25,4.0,,,
Chile,2020-07-01,282043.0,2650.0,5753.0,65.0,10385.0,1112154.0,0.245,4.1,,,
Chile,2020-07-02,284541.0,2498.0,5920.0,167.0,10831.0,1122985.0,0.241,4.2,,,
Chile,2020-07-03,288089.0,3548.0,6051.0,131.0,15585.0,1138570.0,0.239,4.2,,,
Chile,2020-07-04,291847.0,3758.0,6192.0,141.0,17287.0,1155857.0,0.235,4.3,,,
Chile,2020-07-05,295532.0,3685.0,6308.0,116.0,18004.0,1173861.0,0.23,4.3,,,
Chile,2020-07-06,298557.0,3025.0,6384.0,76.0,16377.0,1190238.0,0.222,4.5,,,
Chile,2020-07-07,301019.0,2462.0,6434.0,50.0,12065.0,1202303.0,0.215,4.6,,,
Chile,2020-07-08,303083.0,2064.0,6573.0,139.0,10464.0,1212767.0,0.209,4.8,,,
Chile,2020-07-09,306216.0,3133.0,6682.0,109.0,16842.0,1229609.0,0.203,4.9,,,
Chile,2020-07-10,309274.0,3058.0,6781.0,99.0,17727.0,1247336.0,0.195,5.1,,,
Chile,2020-07-11,312029.0,2755.0,6881.0,100.0,18268.0,1265604.0,0.184,5.4,,,
Chile,2020-07-12,315041.0,3012.0,6979.0,98.0,19171.0,1284775.0,0.176,5.7,,,
Chile,2020-07-13,317657.0,2616.0,7024.0,45.0,17467.0,1302242.0,0.171,5.9,,,
Chile,2020-07-14,319493.0,1836.0,7069.0,45.0,12238.0,1314480.0,0.165,6.1,,,
Chile,2020-07-15,321205.0,1712.0,7186.0,117.0,12209.0,1326689.0,0.159,6.3,,,
Chile,2020-07-16,323698.0,2493.0,7290.0,104.0,17192.0,1343881.0,0.153,6.5,,,
Chile,2020-07-17,326439.0,2741.0,8347.0,1057.0,18699.0,1362580.0,0.149,6.7,,,
Chile,2020-07-18,328846.0,2407.0,8445.0,98.0,17716.0,1380296.0,0.147,6.8,,,
Chile,2020-07-19,330930.0,2084.0,8503.0,58.0,15728.0,1396024.0,0.143,7.0,,,
Chile,2020-07-20,333029.0,2099.0,8633.0,130.0,16343.0,1412367.0,0.14,7.2,,,
Chile,2020-07-21,334683.0,1654.0,8677.0,44.0,12590.0,1424957.0,0.137,7.3,,,
Chile,2020-07-22,336402.0,1719.0,8722.0,45.0,12793.0,1437750.0,0.137,7.3,,,
Chile,2020-07-23,338759.0,2357.0,8838.0,116.0,18867.0,1456617.0,0.134,7.5,,,
Chile,2020-07-24,341304.0,2545.0,8914.0,76.0,21071.0,1477688.0,0.129,7.7,,,
Chile,2020-07-25,343592.0,2288.0,9020.0,106.0,19133.0,1496821.0,0.127,7.9,,,
Chile,2020-07-26,345790.0,2198.0,9112.0,92.0,19709.0,1516530.0,0.123,8.1,,,
Chile,2020-07-27,347923.0,2133.0,9187.0,75.0,21544.0,1538074.0,0.118,8.4,,,
Chile,2020-07-28,349800.0,1877.0,9240.0,53.0,17596.0,1555670.0,0.116,8.6,,,
Chile,2020-07-29,351575.0,1775.0,9278.0,38.0,17130.0,1572800.0,0.112,8.9,,,
Chile,2020-07-30,353536.0,1961.0,9377.0,99.0,20295.0,1593095.0,0.108,9.2,,,
Chile,2020-07-31,355667.0,2131.0,9457.0,80.0,22874.0,1615969.0,0.104,9.6,,,
Chile,2020-08-01,357658.0,1991.0,9533.0,76.0,24398.0,1640367.0,0.098,10.2,,,
Chile,2020-08-02,359731.0,2073.0,9608.0,75.0,24899.0,1665266.0,0.094,10.7,,,
Chile,2020-08-03,361493.0,1762.0,9707.0,99.0,24269.0,1689535.0,0.09,11.2,,,
Chile,2020-08-04,362962.0,1469.0,9745.0,38.0,18857.0,1708392.0,0.086,11.6,,,
Chile,2020-08-05,364723.0,1761.0,9792.0,47.0,21398.0,1729790.0,0.084,11.9,,,
Chile,2020-08-06,366671.0,1948.0,9889.0,97.0,22802.0,1752592.0,0.082,12.1,,,
Chile,2020-08-07,368825.0,2154.0,9958.0,69.0,25243.0,1777835.0,0.081,12.3,,,
Chile,2020-08-08,371023.0,2198.0,10011.0,53.0,27037.0,1804872.0,0.081,12.3,,,
Chile,2020-08-09,373056.0,2033.0,10077.0,66.0,28460.0,1833332.0,0.079,12.6,,,
Chile,2020-08-10,375044.0,1988.0,10139.0,62.0,26012.0,1859344.0,0.08,12.5,,,
Chile,2020-08-11,376616.0,1572.0,10178.0,39.0,22249.0,1881593.0,0.079,12.7,,,
Chile,2020-08-12,378168.0,1552.0,10205.0,27.0,19348.0,1900941.0,0.079,12.7,,,
Chile,2020-08-13,380034.0,1866.0,10299.0,94.0,23628.0,1924569.0,0.078,12.9,,,
Chile,2020-08-14,382111.0,2077.0,10340.0,41.0,27618.0,1952187.0,0.076,13.1,,,
Chile,2020-08-15,383902.0,1791.0,10395.0,55.0,28499.0,1980686.0,0.073,13.7,,,
Chile,2020-08-16,385946.0,2044.0,10452.0,57.0,30882.0,2011568.0,0.072,13.8,,,
Chile,2020-08-17,387502.0,1556.0,10513.0,61.0,25289.0,2036857.0,0.07,14.2,,,
Chile,2020-08-18,388855.0,1353.0,10546.0,33.0,23199.0,2060056.0,0.069,14.6,,,
Chile,2020-08-19,390037.0,1182.0,10578.0,32.0,19275.0,2079331.0,0.067,15.0,,,
Chile,2020-08-20,391849.0,1812.0,10671.0,93.0,26278.0,2105609.0,0.065,15.3,,,
Chile,2020-08-21,393769.0,1920.0,10723.0,52.0,28669.0,2134278.0,0.064,15.6,,,
Chile,2020-08-22,395708.0,1939.0,10792.0,69.0,29727.0,2164005.0,0.064,15.5,,,
Chile,2020-08-23,397665.0,1957.0,10852.0,60.0,31981.0,2195986.0,0.064,15.7,,,
Chile,2020-08-24,399568.0,1903.0,10916.0,64.0,27454.0,2223440.0,0.065,15.5,,,
Chile,2020-08-25,400985.0,1417.0,10958.0,42.0,24503.0,2247943.0,0.065,15.5,,,
Chile,2020-08-26,402365.0,1380.0,10990.0,32.0,20257.0,2268200.0,0.065,15.3,,,
Chile,2020-08-27,404102.0,1737.0,11072.0,82.0,27019.0,2295219.0,0.065,15.5,,,
Chile,2020-08-28,405972.0,1870.0,11132.0,60.0,30274.0,2325493.0,0.064,15.7,,,
Chile,2020-08-29,408009.0,2037.0,11181.0,49.0,32237.0,2357730.0,0.063,15.7,,,
Chile,2020-08-30,409974.0,1965.0,11244.0,63.0,34769.0,2392499.0,0.063,16.0,,,
Chile,2020-08-31,411726.0,1752.0,11289.0,45.0,31914.0,2424413.0,0.06,16.5,,,
Chile,2020-09-01,413145.0,1419.0,11321.0,32.0,26326.0,2450739.0,0.06,16.7,,,
Chile,2020-09-02,414739.0,1594.0,11344.0,23.0,22746.0,2473485.0,0.06,16.6,,,
Chile,2020-09-03,416501.0,1762.0,11422.0,78.0,27242.0,2500727.0,0.06,16.6,,,
Chile,2020-09-04,418469.0,1968.0,11494.0,72.0,31968.0,2532695.0,0.06,16.6,,,
Chile,2020-09-05,420434.0,1965.0,11551.0,57.0,34595.0,2567290.0,0.059,16.9,,,
Chile,2020-09-06,422510.0,2076.0,11592.0,41.0,35289.0,2602579.0,0.06,16.8,,,
Chile,2020-09-07,424274.0,1764.0,11652.0,60.0,30987.0,2633566.0,0.06,16.7,,,
Chile,2020-09-08,425541.0,1267.0,11682.0,30.0,27980.0,2661546.0,0.059,17.0,,,
Chile,2020-09-09,427027.0,1486.0,11702.0,20.0,21805.0,2683351.0,0.059,17.1,,,
Chile,2020-09-10,428669.0,1642.0,11781.0,79.0,28313.0,2711664.0,0.058,17.3,,,
Chile,2020-09-11,430535.0,1866.0,11850.0,69.0,34082.0,2745746.0,0.057,17.7,,,
Chile,2020-09-12,432666.0,2131.0,11895.0,45.0,38062.0,2783808.0,0.056,17.7,,,
Chile,2020-09-13,434748.0,2082.0,11949.0,54.0,36298.0,2820106.0,0.056,17.8,,,
Chile,2020-09-14,436433.0,1685.0,12013.0,64.0,32577.0,2852683.0,0.055,18.0,,,
Chile,2020-09-15,437983.0,1550.0,12040.0,27.0,27197.0,2879880.0,0.057,17.5,,,
Chile,2020-09-16,439287.0,1304.0,12058.0,18.0,23102.0,2902982.0,0.056,17.9,,,
Chile,2020-09-17,441150.0,1863.0,12142.0,84.0,31646.0,2934628.0,0.056,17.9,,,
Chile,2020-09-18,442827.0,1677.0,12199.0,57.0,33240.0,2967868.0,0.055,18.1,,,
Chile,2020-09-19,444674.0,1847.0,12254.0,55.0,34822.0,3002690.0,0.055,18.2,,,
Chile,2020-09-20,446274.0,1600.0,12286.0,32.0,27620.0,3030310.0,0.055,18.2,,,
